patch_id,region,city,canonical_status,has_geometry,geometry_path,geometry_type,bbox,crs,crs_status,source_file,notes
CUR_00038,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"661730.0,7168160.0,662680.0,7169100.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00249,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"662700.0,7173540.0,663650.0,7174480.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00350,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"690710.0,7174960.0,691660.0,7175900.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00357,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"665440.0,7176200.0,666390.0,7177140.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00367,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"674470.0,7176080.0,675420.0,7177020.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00402,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"674480.0,7176980.0,675430.0,7177920.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00409,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"680810.0,7176900.0,681750.0,7177840.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00410,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"681710.0,7176880.0,682650.0,7177820.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00413,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"684420.0,7176850.0,685360.0,7177790.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00416,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"687130.0,7176810.0,688070.0,7177750.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00445,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"681720.0,7177780.0,682670.0,7178720.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
CUR_00446,Curitiba,Curitiba,BOUNDS_DERIVED_CANDIDATE,true,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,bbox_bounds,"682620.0,7177770.0,683570.0,7178710.0",EPSG:32722,PRESENT_VALID,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,origin=READ_ONLY_FROM_OTHER_BRANCH:marco/mv2-12-reconstrucao-espectral-sentinel-baseline;geometry=BOUNDS_ONLY_NOT_DIGITIZED
