file_path,matched_terms,region_guess,evidence_type_guess,has_date_guess,has_geometry_guess,candidate_status,notes
outputs_public/tables/revp_recomendacoes_pacote_externo_normalizada_mv1.csv,ANA;APAC;CEMADEN;CPRM;Curitiba;GeoCuritiba;Petropolis;Recife;SGB;emergencia;evento;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_recovery_candidate_validation_v2et.csv,Recife;protocolo_c,recife,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_registro_decisao_recuperacao_forense_v2fe.csv,ANA,recife,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_source_license_triage_v2ct.csv,CPRM;Curitiba;Petropolis;Recife;SGB;flood,multi,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_acquisition_gap_plan_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_acquisition_requirements_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_asset_backfill_queue_mv1.csv,CPRM;Curitiba;Petropolis;Petrópolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_asset_readiness_mv1.csv,CPRM;Curitiba;Petropolis;Petrópolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_backfill_request_manifest_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_resolved_acquisition_requirements_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_sensor_family_resolution_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_source_sensor_blockers_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_temporal_source_sensor_provenance_mv1.csv,CPRM;Curitiba;Petropolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_tp2_candidate_inventory_v2ci.csv,Curitiba;Petropolis;Recife;evento;flood;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,Curitiba;Petropolis;Recife;protocolo_c,multi,mass_movement,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_tp2_patch_pair_candidates_v2ci.csv,Curitiba;Petropolis;Recife;evento;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_validacao_candidatos_forenses_v2fd.csv,ANA;Protocolo C;Recife;protocolo_c,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_validacao_label_free_evidencia_estrutural_mv1.csv,Curitiba;Petrópolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_verificacao_arquivos_local_only_marco_mv1.csv,ANA;CPRM;Curitiba;GeoCuritiba;Petropolis;Recife;SGB;evento;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_verificacao_fontes_externas_marco_mv1.csv,ANA;APAC;CEMADEN;CPRM;Curitiba;GeoCuritiba;Petropolis;SGB;evento;flood;inundacao,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/revp_vizinhos_embeddings_label_free_mv1.csv,Curitiba;Petrópolis;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_artifact_index.csv,ANA;Curitiba;Petropolis;Recife;evento;protocolo_c,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_claims_guardrails_summary.csv,flood,curitiba,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_corpus_summary.csv,ANA,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_embedding_inventory.csv,Curitiba;Petropolis;Recife;evento,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_medoids.csv,ANA;Curitiba;Petropolis;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_nearest_neighbors.csv,Curitiba;Petropolis;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_outliers.csv,ANA;Curitiba;Petropolis;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_pca_coordinates.csv,Curitiba;Petropolis;Recife;evento,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_quantitative_summary_by_region.csv,Curitiba;Petropolis;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_dino_region_neighbor_matrix.csv,Curitiba;Petropolis;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_external_evidence_summary.csv,Curitiba;GeoCuritiba;Petropolis;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_patch_distribution_by_region.csv,Curitiba;Petropolis;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/table_protocol_c_summary.csv,ANA,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
outputs_public/tables/saidas_intermediarias/revp_curitiba_v2ca_v2cg_scientific_readiness_v2ch.csv,ANA;Curitiba;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
outputs_public/tables/saidas_intermediarias/revp_curitiba_v2ca_v2cg_stage_inventory_v2ch.csv,Curitiba;evento,multi,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
outputs_public/tables/saidas_intermediarias/revp_digitization_task_queue_v2ck.csv,Curitiba;Petropolis;Recife;protocolo_c,multi,mass_movement,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/estado_metodologico_revp.md,ANA;Curitiba;Petrópolis;Protocolo C;Recife;alagamento;enchente;evento;inundação,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/v2aw_geometry_source_intake_instructions.md,ANA;CPRM;Recife;evento,recife,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/v2ax_geometry_quality_checklist.md,ANA;evento,unknown,unknown,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/v2ax_manual_digitization_protocol.md,CPRM;evento,unknown,unknown,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/v2ax_operator_handoff.md,Recife,recife,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2ax_recife_geometry_intake_workflow.md,Recife;evento,recife,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/v2ay_event_scope_reconciliation.md,Curitiba;Petropolis;Recife;evento,multi,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/v2ay_real_geometry_acquisition_playbook.md,ANA;evento,unknown,unknown,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/v2ay_turning_point_definition.md,ANA;evento,unknown,unknown,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/v2az_how_to_reach_tp4.md,evento,recife,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/v2az_minimal_real_geometry_handoff.md,evento,recife,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/v2ba_how_to_fill_REC_00019_and_REC_2022_05_24_30.md,Recife,recife,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2ba_source_quality_policy.md,CPRM,recife,unknown,false,true,methodological_reference,offline keyword scan; review-only; not ground truth
docs/v2bb_public_source_search_log.md,ANA;CEMADEN;CPRM;Defesa Civil;Recife;SGB;flood;inundacao,recife,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/v2bc_qgis_digitization_steps.md,Recife,recife,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2bc_recife_gis_digitization_workbench.md,Recife,recife,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2bd_REC_00019_lineage_findings.md,Recife,multi,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2be_tp1_review_and_replay_instructions.md,Recife,recife,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2bf_recife_observed_event_polygon_tp2_gate.md,Recife,recife,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2bg_charter758_product_findings.md,Recife,recife,mass_movement,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/v2bh_charter758_recife_product_georeferencing_digitization.md,Recife,recife,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/camada_referencia_contextual_validada.md,CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Protocolo C;Recife;SGB;alagamento;enchente;evento;flood;inundação;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/criterios_publicacao_revp.md,ANA;Protocolo C;inundação;protocolo_c,multi,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/dino_command_registry.md,ANA;Curitiba;Defesa Civil;Petropolis;Petrópolis;Protocolo C;Recife;evento;eventos candidatos;flood;flooding,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/dino_sentinel_embedding_protocol.md,ANA;Curitiba;Petropolis;Petrópolis;Recife;inundação;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/dino_sentinel_scientific_evidence_summary.md,ANA;Curitiba;Petrópolis;Recife;inundação;ocorrência,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/modelo_pedido_lai_defesa_civil_petropolis_2022_v1nj.md,Defesa Civil;Petropolis;ocorrencia,multi,mass_movement,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/patch_lineage_and_grounding.md,ANA;Curitiba;Petropolis;Petrópolis;Recife;alagamento;inundação,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_aoi_oficial_v1lu.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_completude_inventario_v1lt.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_declaracao_nao_ocorrencia_v1lv.md,Protocolo C;ocorrencia,curitiba,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_inventario_aoi_todos_assets_v1mf.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_negativos_administrativos_v1my.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_negativos_diario_v1nf.md,Protocolo C,recife,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_negativo_feature_level_v1mo.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_negativo_formal_v1nl.md,Protocolo C,recife,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_negativo_por_inventario_v1lw.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_adjudicacao_negativo_todos_assets_v1me.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_alvos_pedido_oficial_negativo_v1ni.md,Protocolo C;ocorrencia,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_ancoragem_espacial_eventos_oficiais_v1is.md,CPRM;Petropolis;Petrópolis;Protocolo C;evento,petropolis,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aoi_escopo_inventario_v1lc.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aquisicao_auditoria_vetores_observados_v1if.md,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Protocolo C;SGB;alagamento;calamidade;emergência;evento;inundação;ocorrencia;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aquisicao_bulk_fontes_oficiais_v1ma.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aquisicao_ground_reference.md,ANA;Defesa Civil;Protocolo C;alagamento;evento;eventos candidatos;flood;inundação;protocolo_c,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aquisicao_maciça_ground_truth_v1ma_v1mk.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aquisicao_patch_multimodal_controles_v1kl.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_aquisicao_real_patches_controles_v1kv.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_atualizacao_prontidao_c4_pos_colheita_negativa_v1ju.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_auditoria_anchor_patch_sentinel_v1it.md,CPRM;Petrópolis;Protocolo C,petropolis,unknown,true,true,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_auditoria_candidatos_positivos_formais_v1ld.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_auditoria_geometria_cobertura_inventario_v1kb.md,Protocolo C,curitiba,unknown,false,true,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_auditoria_integridade_coordenadas_controles_v1ks.md,Protocolo C,unknown,unknown,false,true,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_auditoria_proveniencia_fotointerpretacao_v1ir.md,CPRM;Petrópolis;Protocolo C;SGB;evento;protocolo_c,petropolis,mass_movement,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_batch_multimodal_anchors_oficiais_v1ji.md,CPRM;Protocolo C;evento,recife,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_busca_evidencia_negativa_formal_v1jp.md,Protocolo C;evento;ocorrencia,curitiba,mass_movement,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_busca_externa_solicitacao_regional.md,APAC;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petrópolis;Protocolo C;Recife;SGB;evento;eventos candidatos;flood;inundação;ocorrência;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_busca_oficial_ground_truth_v1lj.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_busca_oficial_ground_truth_v1lj_v1lq.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_camada_c1_c4_ground_reference_v1jn.md,CPRM;Protocolo C;evento,multi,mass_movement,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_colheita_geoservicos_oficiais_v1mb.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_colheita_profunda_evidencia_negativa_v1jr.md,CPRM;Petrópolis;Protocolo C;evento;ocorrencia;ocorrência,multi,mass_movement,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_completude_inventario_negativos_v1jv.md,Protocolo C;evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_consolidacao_candidatos_vetoriais_observados_v1ij.md,CPRM;Curitiba;Petrópolis;Protocolo C;Recife;SGB;evento;inundação;ocorrencia;ocorrência;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_consolidacao_fontes_ground_truth_v1im.md,CPRM;Petrópolis;Protocolo C;SGB;evento;ocorrência,multi,mass_movement,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_consolidacao_referencias_observacionais_candidatas.md,ANA;CPRM;Curitiba;Defesa Civil;Petropolis;Petrópolis;Protocolo C;SGB;emergência;evento;inundacao;inundação;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_construcao_referencia_operacional.md,ANA;Curitiba;Defesa Civil;GeoCuritiba;Protocolo C;SGB;alagamento;evento;eventos candidatos;flood;inundação;ocorrência;protocolo_c,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_contrato_c4_real_v1la.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_controles_split_leakage_v1jj.md,Curitiba;Protocolo C;Recife;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_decisao_c4_pos_prova_completude_v1kd.md,CPRM;Protocolo C;SGB,recife,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_decisao_operacional_vs_controle_v1kq.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_decisao_transicao_c4_real_v1lh.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_descoberta_fontes_negativas_administrativas_v1mu.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_descoberta_fontes_negativas_oficiais_v1jq.md,CEMADEN;CPRM;Defesa Civil;Petropolis;Protocolo C;SGB;ocorrencia,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_diagnostico_dados_externos_validos.md,ANA;APAC;CEMADEN;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Protocolo C;Recife;SGB;alagamento;calamidade;emergência;evento;inundação;ocorrência;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_diario_oficial_negativos_v1na_v1nh.md,Petropolis;Protocolo C,petropolis,unknown,true,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_diario_oficial_temporal_crawler_v1na.md,Protocolo C;protocolo_c,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_dino_triagem_review_only_v1nn.md,Protocolo C;evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_dossies_eventos_candidatos.md,ANA;CPRM;Defesa Civil;Protocolo C;alagamento;evento;eventos candidatos;flood;inundação;ocorrência;protocolo_c,recife,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_dossie_cicatriz_area_ground_reference_v1iq.md,CPRM;Petrópolis;Protocolo C;SGB;evento;ocorrência,multi,mass_movement,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_embedding_dino_anchor_oficial_v1ja.md,CPRM;Petropolis;Protocolo C;evento,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_eventos_documentados_oficiais_v1ir.md,CPRM;Petrópolis;Protocolo C;SGB;emergencia;evento;flood;flooding;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_exaustao_feature_level_ground_truth_v1ml_v1mt.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_exaustao_linhas_assets_estruturados_v1ml.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_expansao_grafo_fontes_oficiais_v1lr.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_expansao_ground_reference_v1je_v1jh.md,CPRM;Petropolis;Protocolo C;evento,multi,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_expansao_pool_controles_v1kk.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_expansao_positivos_assets_novos_v1mg.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_declaracao_negativa_formal_v1js.md,Protocolo C;evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_evidencia_pagina_frase_v1ls.md,Protocolo C,recife,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_evidencia_temporal_documental_v1in.md,CPRM;Petrópolis;Protocolo C;SGB;evento;inundação;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_indexacao_pacotes_oficiais_v1mc.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_texto_admin_negativos_v1mv.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_texto_diario_v1nb.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_extracao_texto_documentos_oficiais_v1lk.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_features_dino_controles_v1kw.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_fechamento_evidencias_ground_reference.md,ANA;Defesa Civil;Petrópolis;Protocolo C;alagamento;enchente;evento;eventos candidatos;flood;inundação;protocolo_c,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_gate_numerico_controles_estaveis_v1kn.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_geocodificacao_negativos_administrativos_v1mx.md,Protocolo C,recife,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_geocodificacao_negativos_diario_v1ne.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_glossario_nomenclatura_camadas.md,CPRM;Protocolo C;evento,petropolis,mass_movement,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_intake_respostas_oficiais_negativas_v1nk.md,Protocolo C;protocolo_c,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_limite_benchmark_externo_v1lg.md,Petropolis;Protocolo C,petropolis,mass_movement,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_aoi_oficial_v1lm.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_candidatos_negativos_administrativos_v1mw.md,Protocolo C;ocorrencia,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_completude_evento_v1ll.md,Protocolo C;evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_dirigida_repositorios_oficiais_v1ii.md,APAC;Curitiba;Defesa Civil;GeoCuritiba;Petrópolis;Protocolo C;Recife;SGB;alagamento;enchente;evento;inundação;ocorrencia;ocorrência;protocolo_c,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_evidencia_texto_tabela_geo_v1md.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_negativos_feature_level_v1mn.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_negativo_nao_ocorrencia_v1ln.md,Protocolo C;ocorrencia,curitiba,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_mineracao_semantica_negativa_diario_v1nd.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_multiplos_anchors_controles_labels_v1jc.md,CPRM;Protocolo C;evento,multi,mass_movement,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/metodologia_cientifica/protocolo_c_negativos_administrativos_v1mu_v1mz.md,Protocolo C;ocorrencia,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
