local_geometry_id,source_path,region,municipality,source_name,source_type,event_type,event_date,event_period_start,event_period_end,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,evidence_tier,source_confidence,parse_confidence,is_direct_event_geometry,is_flood_footprint,is_risk_area,is_susceptibility_reference,calibration_eligible_candidate,review_only,notes
S16ALOCG_00121,PROJECT_ROOT/data/raw/petropolis/geinea_rj25/geinea_gln_hidrografia_sem_canal_25k_petropolis_bbox.geojson,petropolis,petropolis,geinea_gln_hidrografia_sem_canal_25k_petropolis_bbox.geojson,non_event_context,context,,,,LineString,,,-43.33606877;-22.64851679;-42.96832447;-22.23230318,,PROJECT_ROOT/data/raw/petropolis/geinea_rj25/geinea_gln_hidrografia_sem_canal_25k_petropolis_bbox.geojson,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00122,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/bc_extracted/Base_cartografica/Distritos_P.shp.xml,petropolis,petropolis,Distritos_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00123,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Declividade/dc_sirgas_utm.aux.xml,petropolis,petropolis,dc_sirgas_utm.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00124,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Fusao/Petropolis_RJ_Fusao_Sirgas2000_UTM23.ecw.aux.xml,petropolis,petropolis,Petropolis_RJ_Fusao_Sirgas2000_UTM23.ecw.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00125,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Hipsometria/hip_pt_utm23.aux.xml,petropolis,petropolis,hip_pt_utm23.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00126,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/MDE/pt_sirgas_utm.aux.xml,petropolis,petropolis,pt_sirgas_utm.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00127,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Relevo_sombreado/pt_315_45_utm.aux.xml,petropolis,petropolis,pt_315_45_utm.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00128,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Relevo_sombreado/pt_45_45_utm.aux.xml,petropolis,petropolis,pt_45_45_utm.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00129,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Declividade/dc_sirgas_utm/metadata.xml,petropolis,petropolis,metadata.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00130,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Hipsometria/hip_pt_utm23/metadata.xml,petropolis,petropolis,metadata.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00131,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/MDE/pt_sirgas_utm/metadata.xml,petropolis,petropolis,metadata.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00132,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Relevo_sombreado/pt_315_45_utm/metadata.xml,petropolis,petropolis,metadata.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00133,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/mde_extracted/Relevo_sombreado/pt_45_45_utm/metadata.xml,petropolis,petropolis,metadata.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00134,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Curvas_de_nivel/curvas_nivel_espaco_20m_sirgas_utm.shp.xml,petropolis,petropolis,curvas_nivel_espaco_20m_sirgas_utm.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00135,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/isoietas anuais medias.xml,petropolis,petropolis,isoietas anuais medias.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00136,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Feicoes/Campo_de_Blocos_A.shp.xml,petropolis,petropolis,Campo_de_Blocos_A.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00137,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Feicoes/Cicatriz_Ponto_P.shp.xml,petropolis,petropolis,Cicatriz_Ponto_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00138,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Feicoes/Deposito_Acumulacao_Encosta_A.shp.xml,petropolis,petropolis,Deposito_Acumulacao_Encosta_A.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00139,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Feicoes/Feicoes_Erosivas_P.shp.xml,petropolis,petropolis,Feicoes_Erosivas_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00140,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Feicoes/Lineamento_L.shp.xml,petropolis,petropolis,Lineamento_L.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00141,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Feicoes/Paredao_Rochoso_A.shp.xml,petropolis,petropolis,Paredao_Rochoso_A.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00142,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Geologia/Estrutural_100000.shp.xml,petropolis,petropolis,Estrutural_100000.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00143,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Geologia/Litologia_100000.shp.xml,petropolis,petropolis,Litologia_100000.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00144,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Limites/Petropolis_Sirgas2000_UTM23.shp.xml,petropolis,petropolis,Petropolis_Sirgas2000_UTM23.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00145,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Limites/Petropolis_Sirgas2000_UTM23_Buffer_2Km.shp.xml,petropolis,petropolis,Petropolis_Sirgas2000_UTM23_Buffer_2Km.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00146,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Pontos_de_campo/Pontos_de_Campo_P.shp.xml,petropolis,petropolis,Pontos_de_Campo_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00147,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Relevo/Padroes_de_Relevo_A.shp.xml,petropolis,petropolis,Padroes_de_Relevo_A.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00148,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Solos/solos_100000.shp.xml,petropolis,petropolis,solos_100000.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00149,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Suscetibilidade/Corrida_de_Massa_A.shp.xml,petropolis,petropolis,Corrida_de_Massa_A.shp.xml,official_susceptibility_map_only,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T3_local_susceptibility_reference,medium,low,false,false,false,true,false,true,contexto ou geometria insuficiente
S16ALOCG_00150,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Suscetibilidade/Corrida_de_Massa_L.shp.xml,petropolis,petropolis,Corrida_de_Massa_L.shp.xml,official_susceptibility_map_only,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T3_local_susceptibility_reference,medium,low,false,false,false,true,false,true,contexto ou geometria insuficiente
S16ALOCG_00151,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Suscetibilidade/Enxurrada_A.shp.xml,petropolis,petropolis,Enxurrada_A.shp.xml,official_susceptibility_map_only,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T3_local_susceptibility_reference,medium,low,false,false,false,true,false,true,contexto ou geometria insuficiente
S16ALOCG_00152,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Suscetibilidade/Enxurrada_L.shp.xml,petropolis,petropolis,Enxurrada_L.shp.xml,official_susceptibility_map_only,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T3_local_susceptibility_reference,medium,low,false,false,false,true,false,true,contexto ou geometria insuficiente
S16ALOCG_00153,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Suscetibilidade/Inundacao_A.shp.xml,petropolis,petropolis,Inundacao_A.shp.xml,local_event_polygon_candidate,flood,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,medium,true,true,false,false,true,true,sem data explicita extraida; elegibilidade permanece candidata review-only
S16ALOCG_00154,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Suscetibilidade/Movimento_de_Massa_A.shp.xml,petropolis,petropolis,Movimento_de_Massa_A.shp.xml,official_susceptibility_map_only,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T3_local_susceptibility_reference,medium,low,false,false,false,true,false,true,contexto ou geometria insuficiente
S16ALOCG_00155,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/Base Cartografica/localidades.shp.xml,petropolis,petropolis,localidades.shp.xml,local_event_polygon_candidate,flood,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,medium,true,true,false,false,true,true,sem data explicita extraida; elegibilidade permanece candidata review-only
S16ALOCG_00156,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/Base Cartografica/Petropolis_Sirgas2000_UTM23.shp.xml,petropolis,petropolis,Petropolis_Sirgas2000_UTM23.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00157,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/Isoietas_PMA_1977_2006.shp.xml,petropolis,petropolis,Isoietas_PMA_1977_2006.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00158,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/pma.aux.xml,petropolis,petropolis,pma.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00159,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/pma.tif.aux.xml,petropolis,petropolis,pma.tif.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00160,PROJECT_ROOT/data/raw/petropolis/sgb_cprm/sig_extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/pma/metadata.xml,petropolis,petropolis,metadata.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00161,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/BASES_DRENAGEM_RECIFE_MI_MapServer_metadata.json,recife,recife,BASES_DRENAGEM_RECIFE_MI_MapServer_metadata.json,official_drainage_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00162,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_00_elementos_da_rede_metadata.json,recife,recife,layer_00_elementos_da_rede_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00163,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_00_elementos_da_rede_raw.geojson,recife,recife,layer_00_elementos_da_rede_raw.geojson,official_drainage_context,context,,,,Point,,,-34.99310370;-8.15647086;-34.86959487;-7.96056564,,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_00_elementos_da_rede_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00164,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_01_rede_metadata.json,recife,recife,layer_01_rede_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00165,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_01_rede_raw.geojson,recife,recife,layer_01_rede_raw.geojson,official_drainage_context,context,,,,LineString,,,-34.99280166;-8.15647086;-34.86959487;-7.96056564,,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_01_rede_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00166,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_02_canaleta_metadata.json,recife,recife,layer_02_canaleta_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00167,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_02_canaleta_raw.geojson,recife,recife,layer_02_canaleta_raw.geojson,official_drainage_context,context,,,,LineString,,,-34.99310370;-8.14668700;-34.87109293;-7.96272277,,PROJECT_ROOT/data/raw/recife/esig_emlurb_drenagem/layer_02_canaleta_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00168,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/BASES_DRENAGEM_RECIFE_MA_MapServer_metadata.json,recife,recife,BASES_DRENAGEM_RECIFE_MA_MapServer_metadata.json,official_drainage_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00169,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_00_inicio_e_fim_dos_trechos_metadata.json,recife,recife,layer_00_inicio_e_fim_dos_trechos_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00170,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_00_inicio_e_fim_dos_trechos_raw.geojson,recife,recife,layer_00_inicio_e_fim_dos_trechos_raw.geojson,official_drainage_context,context,,,,Point,,,-34.99655720;-8.15653066;-34.87033858;-7.98766950,,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_00_inicio_e_fim_dos_trechos_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00171,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_01_nome_do_trecho_metadata.json,recife,recife,layer_01_nome_do_trecho_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00172,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_01_nome_do_trecho_raw.geojson,recife,recife,layer_01_nome_do_trecho_raw.geojson,official_drainage_context,context,,,,LineString,,,-34.99655720;-8.15653066;-34.86882073;-7.98766950,,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_01_nome_do_trecho_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00173,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_02_canais_metadata.json,recife,recife,layer_02_canais_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00174,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_02_canais_raw.geojson,recife,recife,layer_02_canais_raw.geojson,official_drainage_context,context,,,,LineString,,,-34.99655720;-8.15653066;-34.86882073;-7.98766950,,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_02_canais_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00175,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_03_rios_e_riachos_metadata.json,recife,recife,layer_03_rios_e_riachos_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00176,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_03_rios_e_riachos_raw.geojson,recife,recife,layer_03_rios_e_riachos_raw.geojson,official_drainage_context,context,,,,LineString,,,-35.01783948;-8.12238207;-34.85915274;-7.94552455,,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_03_rios_e_riachos_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00177,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_04_bacias_dos_rios_metadata.json,recife,recife,layer_04_bacias_dos_rios_metadata.json,official_drainage_context,context,,,,Feature Layer,,,,,,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00178,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_04_bacias_dos_rios_raw.geojson,recife,recife,layer_04_bacias_dos_rios_raw.geojson,official_drainage_context,context,,,,Polygon,,,-35.01851465;-8.15560332;-34.85958191;-7.92649693,,PROJECT_ROOT/data/raw/recife/esig_emlurb_macrodrenagem/layer_04_bacias_dos_rios_raw.geojson,EPSG:4326_or_source_unknown,T4_local_drainage_context,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00179,PROJECT_ROOT/data/raw/recife/official_address_base/area_urbana_package_metadata.json,recife,recife,area_urbana_package_metadata.json,official_flood_footprint_candidate,flood,,,,,,,,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,low,true,true,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00180,PROJECT_ROOT/data/raw/recife/official_address_base/bairros_do_recife.geojson,recife,recife,bairros_do_recife.geojson,official_address_reference,context,,,,MultiPolygon,,,-35.01683583;-8.15532516;-34.85755938;-7.92899507,,PROJECT_ROOT/data/raw/recife/official_address_base/bairros_do_recife.geojson,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00181,PROJECT_ROOT/data/raw/recife/official_address_base/esig_hosted_logradouros_lista_table.json,recife,recife,esig_hosted_logradouros_lista_table.json,official_address_reference,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00182,PROJECT_ROOT/data/raw/recife/official_address_base/face_de_quadra.geojson,recife,recife,face_de_quadra.geojson,official_address_reference,context,,,,MultiLineString,,,-35.01544106;-8.15516580;-34.85877882;-7.92654535,,PROJECT_ROOT/data/raw/recife/official_address_base/face_de_quadra.geojson,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00183,PROJECT_ROOT/data/raw/recife/official_address_base/logradouros_por_face_de_quadra.csv,recife,recife,logradouros_por_face_de_quadra.csv,official_address_reference,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00184,PROJECT_ROOT/data/raw/recife/official_address_base/lotes.geojson,recife,recife,lotes.geojson,official_address_reference,context,,,,MultiPolygon,,,-34.99927432;-8.15496962;-34.86623785;-7.93194742,,PROJECT_ROOT/data/raw/recife/official_address_base/lotes.geojson,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00185,PROJECT_ROOT/data/raw/recife/official_address_base/trechos_de_logradouros.geojson,recife,recife,trechos_de_logradouros.geojson,official_address_reference,context,,,,MultiLineString,,,-35.01549844;-8.15516663;-34.85875041;-7.92650506,,PROJECT_ROOT/data/raw/recife/official_address_base/trechos_de_logradouros.geojson,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00186,PROJECT_ROOT/data/raw/recife/official_address_base/trechos_de_logradouros_por_bairro.csv,recife,recife,trechos_de_logradouros_por_bairro.csv,official_address_reference,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00187,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/abrigos-temporarios-disponiveis_package_metadata.json,recife,recife,abrigos-temporarios-disponiveis_package_metadata.json,official_flood_footprint_candidate,flood,,,,dataset,,,,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,low,true,true,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00188,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/abrigos_temporarios_disponiveis__abrigos_temporario__35566d21-a428-4595-89dc-eb405380b33e.csv,recife,recife,abrigos_temporarios_disponiveis__abrigos_temporario__35566d21-a428-4595-89dc-eb405380b33e.csv,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00189,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/defesa-civil_package_metadata.json,recife,recife,defesa-civil_package_metadata.json,official_flood_footprint_candidate,flood,,,,dataset,,,,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,low,true,true,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00190,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/defesa_civil__areas_de_risco_da_regional_sul__75344435-aca8-4aef-ab2c-9521d6e5ff18.csv,recife,recife,defesa_civil__areas_de_risco_da_regional_sul__75344435-aca8-4aef-ab2c-9521d6e5ff18.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00191,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/defesa_civil__coordenadas_geograficas_da_regiao_sul__ec18759d-fac2-445e-ae72-af9d9210b831.geojson,recife,recife,defesa_civil__coordenadas_geograficas_da_regiao_sul__ec18759d-fac2-445e-ae72-af9d9210b831.geojson,non_event_context,context,,,,Point,,,-34.95727134;-8.13851668;-34.92907433;-8.10852020,,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/defesa_civil__coordenadas_geograficas_da_regiao_sul__ec18759d-fac2-445e-ae72-af9d9210b831.geojson,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
