station_id,station_code,station_name,uf,latitude,longitude,region_candidate,source_file,review_only,notes
V1SI_ST_a413,a413,VELOCIDADE HORARIA (m/s);,UF:;,1962.000000,967384.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a414,a414,VELOCIDADE HORARIA (m/s);,UF:;,886428.000000,80133.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a415,a415,VELOCIDADE HORARIA (m/s);,UF:;,277777.000000,52499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a416,a416,VELOCIDADE HORARIA (m/s);,UF:;,33249999.000000,61749999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a418,a418,VELOCIDADE HORARIA (m/s);,UF:;,251094.000000,405365.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a422,a422,VELOCIDADE HORARIA (m/s);,UF:;,963016.000000,703288.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a423,a423,VELOCIDADE HORARIA (m/s);,UF:;,62555554.000000,7722221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a424,a424,VELOCIDADE HORARIA (m/s);,UF:;,328998.000000,864504.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a425,a425,VELOCIDADE HORARIA (m/s);,UF:;,557854.000000,388808.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a426,a426,VELOCIDADE HORARIA (m/s);,UF:;,20805555.000000,74972221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a427,a427,VELOCIDADE HORARIA (m/s);,UF:;,388977.000000,182389.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a428,a428,VELOCIDADE HORARIA (m/s);,UF:;,443072.000000,148244.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a429,a429,VELOCIDADE HORARIA (m/s);,UF:;,8472221.000000,13888888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a430,a430,VELOCIDADE HORARIA (m/s);,UF:;,155681.000000,774125.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a431,a431,VELOCIDADE HORARIA (m/s);,UF:;,35833.000000,683889.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a432,a432,VELOCIDADE HORARIA (m/s);,UF:;,72305554.000000,65111111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a433,a433,VELOCIDADE HORARIA (m/s);,UF:;,181886.000000,672281.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a434,a434,VELOCIDADE HORARIA (m/s);,UF:;,9468.000000,616881.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a435,a435,VELOCIDADE HORARIA (m/s);,UF:;,833617.000000,495631.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a436,a436,VELOCIDADE HORARIA (m/s);,UF:;,984645.000000,617009.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a437,a437,VELOCIDADE HORARIA (m/s);,UF:;,28027777.000000,9138888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a438,a438,VELOCIDADE HORARIA (m/s);,UF:;,90694.000000,97222.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a439,a439,VELOCIDADE HORARIA (m/s);,UF:;,19305555.000000,21333333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a440,a440,VELOCIDADE HORARIA (m/s);,UF:;,205.000000,465.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a441,a441,VELOCIDADE HORARIA (m/s);,UF:;,66472222.000000,2305554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a442,a442,VELOCIDADE HORARIA (m/s);,UF:;,537233.000000,996605.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a443,a443,VELOCIDADE HORARIA (m/s);,UF:;,455.000000,20694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a444,a444,VELOCIDADE HORARIA (m/s);,UF:;,3436111.000000,12666666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a445,a445,VELOCIDADE HORARIA (m/s);,UF:;,17138888.000000,69249999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a446,a446,VELOCIDADE HORARIA (m/s);,UF:;,24462.000000,22955.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a447,a447,VELOCIDADE HORARIA (m/s);,UF:;,8805555.000000,21527777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a448,a448,VELOCIDADE HORARIA (m/s);,UF:;,138888.000000,9125.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a449,a449,VELOCIDADE HORARIA (m/s);,UF:;,18333.000000,500278.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a450,a450,VELOCIDADE HORARIA (m/s);,UF:;,8083332.000000,34583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a452,a452,VELOCIDADE HORARIA (m/s);,UF:;,52164.000000,200769.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a455,a455,VELOCIDADE HORARIA (m/s);,UF:;,694444.000000,55805555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a456,a456,VELOCIDADE HORARIA (m/s);,UF:;,80833333.000000,49583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a458,a458,VELOCIDADE HORARIA (m/s);,UF:;,5861111.000000,44416666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a305,a305,VELOCIDADE HORARIA (m/s);,UF:;,815701.000000,537792.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a306,a306,VELOCIDADE HORARIA (m/s);,UF:;,74805555.000000,34583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a314,a314,VELOCIDADE HORARIA (m/s);,UF:;,261351.000000,931068.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a315,a315,VELOCIDADE HORARIA (m/s);,UF:;,30083333.000000,2711111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a319,a319,VELOCIDADE HORARIA (m/s);,UF:;,39638888.000000,26888888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a324,a324,VELOCIDADE HORARIA (m/s);,UF:;,17474.000000,281321.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a325,a325,VELOCIDADE HORARIA (m/s);,UF:;,174568.000000,289393.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a332,a332,VELOCIDADE HORARIA (m/s);,UF:;,13666666.000000,35666666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a339,a339,VELOCIDADE HORARIA (m/s);,UF:;,78694444.000000,76666666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a342,a342,VELOCIDADE HORARIA (m/s);,UF:;,186636.000000,672128.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a347,a347,VELOCIDADE HORARIA (m/s);,UF:;,7777777.000000,36277777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a358,a358,VELOCIDADE HORARIA (m/s);,UF:;,90555555.000000,62777777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a359,a359,VELOCIDADE HORARIA (m/s);,UF:;,484298.000000,588715.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a360,a360,VELOCIDADE HORARIA (m/s);,UF:;,121067.000000,87288.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a368,a368,VELOCIDADE HORARIA (m/s);,UF:;,732169.000000,11881.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a369,a369,VELOCIDADE HORARIA (m/s);,UF:;,978783.000000,57183.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a203,a203,VELOCIDADE HORARIA (m/s);,UF:;,52666666.000000,21361111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a204,a204,VELOCIDADE HORARIA (m/s);,UF:;,455609.000000,27546.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a205,a205,VELOCIDADE HORARIA (m/s);,UF:;,337269.000000,459839.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a206,a206,VELOCIDADE HORARIA (m/s);,UF:;,742674.000000,352084.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a207,a207,VELOCIDADE HORARIA (m/s);,UF:;,81611111.000000,16222222.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a217,a217,VELOCIDADE HORARIA (m/s);,UF:;,270811.000000,624043.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a218,a218,VELOCIDADE HORARIA (m/s);,UF:;,592341.000000,707553.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a219,a219,VELOCIDADE HORARIA (m/s);,UF:;,661224.000000,372571.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a220,a220,VELOCIDADE HORARIA (m/s);,UF:;,24305555.000000,79499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a221,a221,VELOCIDADE HORARIA (m/s);,UF:;,50666666.000000,23694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a222,a222,VELOCIDADE HORARIA (m/s);,UF:;,3305554.000000,23333333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a223,a223,VELOCIDADE HORARIA (m/s);,UF:;,108199.000000,932016.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a224,a224,VELOCIDADE HORARIA (m/s);,UF:;,65333333.000000,41833332.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a225,a225,VELOCIDADE HORARIA (m/s);,UF:;,555723.000000,459794.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a237,a237,VELOCIDADE HORARIA (m/s);,UF:;,821352.000000,343659.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a238,a238,VELOCIDADE HORARIA (m/s);,UF:;,320597.000000,449503.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a255,a255,VELOCIDADE HORARIA (m/s);,UF:;,26916666.000000,65111111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a310,a310,VELOCIDADE HORARIA (m/s);,UF:;,975451.000000,718128.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a313,a313,VELOCIDADE HORARIA (m/s);,UF:;,225574.000000,904831.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a320,a320,VELOCIDADE HORARIA (m/s);,UF:;,165409.000000,815627.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a321,a321,VELOCIDADE HORARIA (m/s);,UF:;,7972221.000000,27277777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a333,a333,VELOCIDADE HORARIA (m/s);,UF:;,835777.000000,311583.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a334,a334,VELOCIDADE HORARIA (m/s);,UF:;,89444444.000000,12472221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a348,a348,VELOCIDADE HORARIA (m/s);,UF:;,483206.000000,286469.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a352,a352,VELOCIDADE HORARIA (m/s);,UF:;,56194444.000000,13527777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a373,a373,VELOCIDADE HORARIA (m/s);,UF:;,318472.000000,140833.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a301,a301,VELOCIDADE HORARIA (m/s);,UF:;,5928.000000,959239.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a307,a307,VELOCIDADE HORARIA (m/s);,UF:;,388323.000000,523262.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a309,a309,VELOCIDADE HORARIA (m/s);,UF:;,4336111.000000,5555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a322,a322,VELOCIDADE HORARIA (m/s);,UF:;,91095.000000,493381.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a328,a328,VELOCIDADE HORARIA (m/s);,UF:;,83972221.000000,80111111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a329,a329,VELOCIDADE HORARIA (m/s);,UF:;,504.000000,31528.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a341,a341,VELOCIDADE HORARIA (m/s);,UF:;,36527777.000000,2833332.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a349,a349,VELOCIDADE HORARIA (m/s);,UF:;,50944444.000000,71166666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a350,a350,VELOCIDADE HORARIA (m/s);,UF:;,954277.000000,295082.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a351,a351,VELOCIDADE HORARIA (m/s);,UF:;,598785.000000,584062.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a357,a357,VELOCIDADE HORARIA (m/s);,UF:;,66666666.000000,56805554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a366,a366,VELOCIDADE HORARIA (m/s);,UF:;,88583333.000000,10277777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a370,a370,VELOCIDADE HORARIA (m/s);,UF:;,5805555.000000,961111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a308,a308,VELOCIDADE HORARIA (m/s);,UF:;,8666666.000000,78305554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a311,a311,VELOCIDADE HORARIA (m/s);,UF:;,76138888.000000,333333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a312,a312,VELOCIDADE HORARIA (m/s);,UF:;,3472221.000000,80138888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a326,a326,VELOCIDADE HORARIA (m/s);,UF:;,8333333.000000,32638888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a330,a330,VELOCIDADE HORARIA (m/s);,UF:;,132288.000000,142945.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a331,a331,VELOCIDADE HORARIA (m/s);,UF:;,36444444.000000,2525.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a335,a335,VELOCIDADE HORARIA (m/s);,UF:;,276047.000000,794568.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a336,a336,VELOCIDADE HORARIA (m/s);,UF:;,44166666.000000,86555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a337,a337,VELOCIDADE HORARIA (m/s);,UF:;,28583333.000000,32444443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a343,a343,VELOCIDADE HORARIA (m/s);,UF:;,711111.000000,40416666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a345,a345,VELOCIDADE HORARIA (m/s);,UF:;,3333333.000000,70111111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a346,a346,VELOCIDADE HORARIA (m/s);,UF:;,44142.000000,345055.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a354,a354,VELOCIDADE HORARIA (m/s);,UF:;,97416666.000000,14694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a361,a361,VELOCIDADE HORARIA (m/s);,UF:;,349228.000000,512274.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a363,a363,VELOCIDADE HORARIA (m/s);,UF:;,399274.000000,739953.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a364,a364,VELOCIDADE HORARIA (m/s);,UF:;,875196.000000,345805.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a365,a365,VELOCIDADE HORARIA (m/s);,UF:;,117939.000000,975721.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a374,a374,VELOCIDADE HORARIA (m/s);,UF:;,42916666.000000,17305554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a375,a375,VELOCIDADE HORARIA (m/s);,UF:;,333531.000000,94625.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a376,a376,VELOCIDADE HORARIA (m/s);,UF:;,86416666.000000,14555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a377,a377,VELOCIDADE HORARIA (m/s);,UF:;,8944444.000000,72749999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a302,a302,VELOCIDADE HORARIA (m/s);,UF:;,916877.000000,345904.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a304,a304,VELOCIDADE HORARIA (m/s);,UF:;,83722221.000000,20805555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a316,a316,VELOCIDADE HORARIA (m/s);,UF:;,46749999.000000,8499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a317,a317,VELOCIDADE HORARIA (m/s);,UF:;,15111111.000000,57305554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a318,a318,VELOCIDADE HORARIA (m/s);,UF:;,904087.000000,366943.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a340,a340,VELOCIDADE HORARIA (m/s);,UF:;,626559.000000,814991.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a344,a344,VELOCIDADE HORARIA (m/s);,UF:;,159925.000000,487616.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a367,a367,VELOCIDADE HORARIA (m/s);,UF:;,227922.000000,26587.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a372,a372,VELOCIDADE HORARIA (m/s);,UF:;,534867.000000,872313.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a409,a409,VELOCIDADE HORARIA (m/s);,UF:;,952413.000000,5433.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a417,a417,VELOCIDADE HORARIA (m/s);,UF:;,2725.000000,795.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a419,a419,VELOCIDADE HORARIA (m/s);,UF:;,73805555.000000,10833333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a420,a420,VELOCIDADE HORARIA (m/s);,UF:;,39972221.000000,74749999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a421,a421,VELOCIDADE HORARIA (m/s);,UF:;,47388888.000000,48194443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a451,a451,VELOCIDADE HORARIA (m/s);,UF:;,67166666.000000,47138888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a453,a453,VELOCIDADE HORARIA (m/s);,UF:;,20777777.000000,43194443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a201,a201,VELOCIDADE HORARIA (m/s);,UF:;,411228.000000,439512.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a202,a202,VELOCIDADE HORARIA (m/s);,UF:;,30083333.000000,94805555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a209,a209,VELOCIDADE HORARIA (m/s);,UF:;,510943.000000,96345.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a210,a210,VELOCIDADE HORARIA (m/s);,UF:;,8436111.000000,63805555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a211,a211,VELOCIDADE HORARIA (m/s);,UF:;,86404.000000,216416.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a212,a212,VELOCIDADE HORARIA (m/s);,UF:;,99027777.000000,40777777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a213,a213,VELOCIDADE HORARIA (m/s);,UF:;,59249999.000000,36055555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a214,a214,VELOCIDADE HORARIA (m/s);,UF:;,82749999.000000,1736111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a215,a215,VELOCIDADE HORARIA (m/s);,UF:;,618884.000000,356596.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a216,a216,VELOCIDADE HORARIA (m/s);,UF:;,639622.000000,956966.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a226,a226,VELOCIDADE HORARIA (m/s);,UF:;,4722221.000000,78583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a227,a227,VELOCIDADE HORARIA (m/s);,UF:;,72777777.000000,51583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a228,a228,VELOCIDADE HORARIA (m/s);,UF:;,680251.000000,478139.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a229,a229,VELOCIDADE HORARIA (m/s);,UF:;,82277777.000000,67499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a230,a230,VELOCIDADE HORARIA (m/s);,UF:;,77427.000000,142265.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a231,a231,VELOCIDADE HORARIA (m/s);,UF:;,27694443.000000,99305555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a232,a232,VELOCIDADE HORARIA (m/s);,UF:;,880789.000000,519856.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a233,a233,VELOCIDADE HORARIA (m/s);,UF:;,338611.000000,35028.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a234,a234,VELOCIDADE HORARIA (m/s);,UF:;,74333333.000000,14194444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a235,a235,VELOCIDADE HORARIA (m/s);,UF:;,243989.000000,939308.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a236,a236,VELOCIDADE HORARIA (m/s);,UF:;,239653.000000,499827.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a239,a239,VELOCIDADE HORARIA (m/s);,UF:;,,7638888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a240,a240,VELOCIDADE HORARIA (m/s);,UF:;,366447.000000,51166.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a241,a241,VELOCIDADE HORARIA (m/s);,UF:;,30361.000000,28277.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a246,a246,VELOCIDADE HORARIA (m/s);,UF:;,320067.000000,787783.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a247,a247,VELOCIDADE HORARIA (m/s);,UF:;,110518.000000,926072.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a248,a248,VELOCIDADE HORARIA (m/s);,UF:;,734766.000000,575.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a250,a250,VELOCIDADE HORARIA (m/s);,UF:;,502572.000000,720279.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a252,a252,VELOCIDADE HORARIA (m/s);,UF:;,28055554.000000,56388888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a253,a253,VELOCIDADE HORARIA (m/s);,UF:;,27027777.000000,39472221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a254,a254,VELOCIDADE HORARIA (m/s);,UF:;,4333333.000000,694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a925,a925,VELOCIDADE HORARIA (m/s);,UF:;,793662.000000,845931.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
